10000 61731
3449 9713 0.01983
3448 5697 0.01506
3448 7308 0.01101
3448 9392 0.01846
3448 9556 0.01834
3448 9991 0.00934
3447 3653 0.00901
3447 4287 0.01802
3447 5647 0.01265
3447 6749 0.01315
3447 6907 0.01703
3447 7446 0.00703
3447 7744 0.00822
3447 7762 0.01278
3447 7824 0.01408
3447 8904 0.01772
3447 9717 0.01168
3446 4766 0.01918
3446 8810 0.01816
3446 9219 0.01011
3445 3522 0.01957
3445 5131 0.00915
3445 5260 0.01861
3445 5874 0.01936
3445 6840 0.01496
3445 8081 0.01122
3445 8262 0.00857
3444 5206 0.01989
3444 6187 0.01556
3444 6752 0.01602
3444 8713 0.01301
3444 9741 0.01749
3443 3715 0.00957
3443 4725 0.01516
3443 5258 0.01434
3443 5531 0.01989
3443 5629 0.01709
3443 6561 0.01914
3443 6609 0.00533
3443 6730 0.01301
3443 9491 0.00835
3443 9814 0.01448
3442 4207 0.01701
3442 5536 0.01291
3442 5883 0.01909
3442 6423 0.01248
3442 8077 0.01901
3442 9409 0.01192
3441 3776 0.01097
3441 4429 0.00812
3441 5634 0.00726
3441 5823 0.01110
3441 7947 0.01625
3441 7964 0.00623
3441 9495 0.01544
3440 6927 0.01607
3440 7435 0.01658
3440 7516 0.01960
3440 8175 0.01504
3440 8326 0.01383
3439 3969 0.01618
3439 4091 0.01666
3439 5758 0.01944
3439 6305 0.01489
3439 6325 0.01831
3439 6795 0.01770
3439 7014 0.01846
3439 7167 0.00786
3439 7866 0.01751
3439 9787 0.01570
3438 5057 0.01842
3438 5613 0.01793
3438 5755 0.00576
3438 6207 0.01703
3438 6435 0.01689
3438 8748 0.00869
3437 4636 0.00856
3437 5236 0.01557
3437 5482 0.01085
3437 7499 0.01536
3437 7551 0.01684
3437 8360 0.01400
3437 9834 0.01314
3437 9989 0.00782
3436 4230 0.01840
3436 4311 0.00812
3436 6586 0.00963
3436 7378 0.00927
3436 7779 0.00691
3435 3684 0.01808
3435 3800 0.01974
3435 4795 0.01645
3435 5420 0.00479
3435 5609 0.01130
3435 6343 0.01783
3435 7617 0.01749
3435 7674 0.01445
3435 8074 0.01588
3435 8510 0.01786
3435 8543 0.01647
3435 8665 0.00493
3435 9284 0.01518
3434 6249 0.01769
3434 6902 0.01528
3434 7190 0.01922
3434 7601 0.01512
3434 8029 0.01917
3434 8046 0.01078
3434 8092 0.01157
3434 9378 0.01036
3433 3475 0.01797
3433 4107 0.00371
3433 6083 0.01489
3433 6106 0.01773
3433 6926 0.00516
3433 7010 0.01351
3433 8848 0.00685
3432 4774 0.01437
3432 5581 0.01266
3432 5839 0.01720
3432 6159 0.01870
3432 8011 0.00623
3431 3624 0.01578
3431 4159 0.00893
3431 4623 0.01750
3431 4750 0.01678
3431 5157 0.01460
3431 6299 0.01680
3431 7026 0.01481
3431 7101 0.01839
3431 7788 0.01785
3431 9197 0.01257
3431 9244 0.01388
3431 9376 0.01997
3431 9434 0.01756
3430 3888 0.01458
3430 3927 0.01108
3430 4590 0.01362
3430 4936 0.00755
3430 5895 0.01479
3430 7191 0.01257
3430 8328 0.01925
3430 9653 0.01741
3430 9776 0.01669
3429 3818 0.01160
3429 4813 0.01590
3429 5005 0.00831
3429 5675 0.01193
3429 6198 0.01500
3429 6415 0.01781
3429 7055 0.01390
3429 7533 0.01998
3429 8331 0.01671
3429 8725 0.01185
3429 8859 0.01756
3429 9544 0.01764
3428 5680 0.00299
3428 6267 0.01915
3428 7349 0.00206
3428 7953 0.00430
3428 8288 0.01009
3428 8781 0.01934
3428 9459 0.00645
3427 5079 0.01226
3427 5519 0.01610
3427 7303 0.01339
3427 8812 0.01089
3427 8907 0.00619
3427 9160 0.00931
3426 4157 0.01051
3426 4263 0.01913
3426 4534 0.00214
3426 5267 0.00452
3426 6363 0.01390
3426 8507 0.01621
3425 4701 0.00983
3425 5205 0.01772
3425 5392 0.01792
3425 5929 0.01300
3425 6431 0.00708
3425 7973 0.01263
3425 8217 0.01826
3425 9026 0.01889
3425 9634 0.01645
3425 9942 0.01115
3424 3683 0.00672
3424 3762 0.00873
3424 4415 0.00883
3424 5890 0.00987
3424 5935 0.01562
3424 6216 0.01755
3424 6671 0.00717
3424 7306 0.00572
3424 7524 0.01222
3424 8405 0.01587
3424 9094 0.01845
3424 9192 0.01602
3424 9594 0.01845
3424 9698 0.01876
3423 4362 0.01386
3423 5239 0.01131
3423 5468 0.01880
3423 6696 0.00956
3423 8484 0.01913
3423 8813 0.00649
3423 8921 0.00925
3423 9020 0.01792
3422 3925 0.01480
3422 3956 0.00800
3422 4946 0.01900
3422 5053 0.01876
3422 5601 0.01653
3422 6501 0.01374
3422 7118 0.01566
3422 8875 0.00564
3422 9939 0.01116
3421 5265 0.00699
3421 5986 0.01306
3421 6629 0.01598
3421 9360 0.01789
3420 4276 0.01716
3420 4628 0.01011
3420 5135 0.01150
3420 5492 0.00524
3420 6590 0.02000
3420 7966 0.01817
3420 8143 0.00682
3420 8647 0.01890
3420 9623 0.00654
3420 9635 0.01122
3419 6012 0.00646
3419 8877 0.01147
3419 9360 0.01836
3419 9586 0.00642
3418 4135 0.01841
3418 6336 0.00906
3418 6517 0.00668
3418 6598 0.01264
3418 8892 0.01867
3418 9186 0.00266
3417 3533 0.00916
3417 4640 0.00922
3417 4838 0.01278
3417 5363 0.00978
3417 6784 0.00518
3417 7649 0.01236
3417 7767 0.01815
3417 8018 0.01594
3417 8753 0.01139
3417 9124 0.01794
3416 5043 0.01322
3416 6266 0.01564
3416 6282 0.01370
3416 6459 0.01017
3416 8162 0.01505
3416 8881 0.01055
3416 9078 0.00780
3415 3517 0.01057
3415 4071 0.01612
3415 5574 0.01655
3415 6105 0.01870
3414 6813 0.00746
3414 7174 0.01818
3414 7387 0.01899
3414 7405 0.01589
3414 9852 0.01344
3413 4493 0.01531
3413 4810 0.01620
3413 5399 0.00905
3413 5540 0.01297
3413 5908 0.01589
3413 6039 0.01176
3413 9044 0.01757
3412 3650 0.01501
3412 4595 0.01523
3412 4615 0.01967
3412 5110 0.01600
3412 5197 0.01879
3412 6419 0.01901
3412 6532 0.01120
3412 6608 0.01740
3412 9013 0.01412
3412 9439 0.01077
3411 5156 0.00566
3411 6010 0.01511
3411 6682 0.01498
3411 7021 0.00475
3411 7095 0.01921
3411 8607 0.01128
3411 8953 0.00937
3411 9272 0.01857
3411 9835 0.00856
3410 4453 0.00733
3410 4811 0.01582
3410 5115 0.01529
3410 5415 0.01937
3410 5785 0.01013
3410 7432 0.00906
3410 8486 0.00872
3410 9010 0.01769
3409 3465 0.00575
3409 4084 0.01773
3409 4549 0.00924
3409 4593 0.01995
3409 6260 0.01404
3409 6497 0.01310
3409 6695 0.01171
3409 7187 0.00748
3409 7279 0.00868
3409 9345 0.01680
3409 9640 0.01924
3409 9815 0.00922
3408 4984 0.01765
3408 6520 0.01807
3408 7607 0.01933
3408 8179 0.01803
3408 8774 0.01937
3408 9668 0.01591
3407 4216 0.01663
3407 4294 0.01647
3407 4349 0.01272
3407 4907 0.01484
3407 6333 0.01358
3407 6922 0.00655
3407 7066 0.01987
3407 8240 0.01973
3407 8280 0.00650
3407 8282 0.01723
3407 8873 0.00506
3407 9539 0.01121
3406 3744 0.01797
3406 3952 0.01834
3406 4039 0.01326
3406 4307 0.00827
3406 4619 0.00901
3406 4746 0.01758
3406 5145 0.01749
3406 6559 0.01987
3406 6625 0.01950
3406 7200 0.00578
3406 7445 0.00604
3406 9168 0.00373
3406 9686 0.00763
3405 4204 0.01090
3405 4301 0.01967
3405 6021 0.00991
3405 9697 0.01969
3404 3633 0.01311
3404 4031 0.01253
3404 4890 0.00412
3404 4959 0.00861
3404 6296 0.00413
3404 6595 0.01505
3404 7322 0.01859
3404 7456 0.01845
3404 9202 0.01505
3404 9372 0.01529
3403 4090 0.01091
3403 4617 0.00239
3403 4706 0.01779
3403 4998 0.01302
3403 5355 0.01637
3403 5362 0.01434
3403 5639 0.01750
3403 8936 0.01098
3403 9652 0.01289
3403 9657 0.01558
3402 3755 0.01782
3402 4621 0.01334
3402 5263 0.01663
3402 5343 0.00915
3402 5382 0.00552
3402 5659 0.01727
3402 6157 0.01746
3402 6738 0.01576
3402 7151 0.00611
3402 9381 0.01630
3402 9565 0.01866
3401 4268 0.00370
3401 5239 0.01275
3401 6008 0.00987
3401 6733 0.01331
3401 6920 0.01190
3401 7121 0.01808
3401 7997 0.00775
3401 8004 0.01045
3401 8921 0.01565
3401 9020 0.01690
3400 4482 0.01962
3400 8039 0.00660
3400 8106 0.01732
3400 8285 0.00393
3400 9883 0.01783
3400 9905 0.00547
3399 3640 0.01742
3399 4028 0.01243
3399 4118 0.01085
3399 7397 0.01504
3399 8210 0.00754
3399 9463 0.01083
3399 9558 0.01197
3398 3903 0.00580
3398 4176 0.01753
3398 4747 0.01130
3398 5032 0.00846
3398 5381 0.00540
3398 6029 0.00614
3398 6191 0.01634
3398 6304 0.01466
3398 6990 0.01519
3398 7778 0.00579
3398 8193 0.01830
3398 8267 0.01859
3398 8691 0.01786
3397 3854 0.00234
3397 4710 0.00737
3397 5185 0.01958
3397 6139 0.01481
3397 6186 0.01980
3397 7103 0.01225
3397 7987 0.00640
3397 8623 0.00999
3397 9870 0.01786
3396 3977 0.00755
3396 4061 0.01316
3396 4086 0.00459
3396 4259 0.01658
3396 4705 0.01357
3396 5720 0.00973
3396 6011 0.01921
3396 6860 0.01685
3396 7284 0.01252
3396 7495 0.01798
3396 8067 0.01007
3396 8305 0.01301
3396 9053 0.00748
3396 9120 0.01856
3396 9551 0.01450
3395 3440 0.00874
3395 6994 0.01982
3395 7705 0.01567
3395 7785 0.01183
3394 3770 0.01191
3394 4516 0.00904
3394 5551 0.01803
3394 5817 0.00640
3394 5835 0.01007
3394 6177 0.01323
3394 6227 0.01752
3394 8151 0.00693
3394 8345 0.01021
3393 3417 0.01111
3393 4640 0.01164
3393 6784 0.00942
3393 6940 0.01824
3393 7767 0.00811
3393 8753 0.01250
3393 9124 0.01391
3392 3873 0.01060
3392 4304 0.01368
3392 4452 0.01918
3392 5166 0.00893
3392 5875 0.01717
3392 6314 0.01969
3392 6591 0.00615
3392 7141 0.01919
3392 7204 0.01464
3392 7747 0.01986
3392 7871 0.01382
3392 8270 0.00343
3392 9456 0.01448
3392 9685 0.01270
3391 4188 0.01993
3391 6547 0.01571
3391 9470 0.01635
3391 9561 0.01016
3390 3664 0.01375
3390 4014 0.01871
3390 4286 0.01588
3390 6071 0.00351
3390 6952 0.01546
3390 7153 0.01630
3390 7420 0.00372
3389 3651 0.01379
3389 4658 0.01422
3389 5550 0.00834
3389 5628 0.01520
3389 6701 0.01947
3389 7402 0.00374
3389 8644 0.01471
3389 8764 0.01041
3388 4360 0.01855
3388 4439 0.00516
3388 4812 0.01303
3388 5764 0.01924
3388 6407 0.00212
3388 6648 0.00894
3388 8944 0.00661
3388 8978 0.01854
3387 4276 0.01555
3387 5135 0.01913
3387 5320 0.00168
3387 5350 0.01313
3387 5579 0.01061
3387 6699 0.01343
3387 7351 0.01997
3387 7708 0.01109
3387 9623 0.01669
3386 4016 0.01893
3386 4297 0.00954
3386 8320 0.01623
3386 8906 0.00837
3385 5147 0.01742
3385 5586 0.01606
3385 6406 0.00269
3385 7006 0.01108
3385 7823 0.01105
3385 9370 0.01970
3384 3610 0.01970
3384 5506 0.01485
3384 5704 0.01027
3384 6583 0.01719
3384 8878 0.00717
3384 9988 0.01351
3383 4128 0.01811
3383 4654 0.01783
3383 8025 0.01617
3383 8304 0.01527
3382 4433 0.01019
3382 5313 0.01663
3382 6616 0.01274
3382 6932 0.00955
3382 7449 0.01172
3382 8178 0.01178
3382 8382 0.01706
3382 8684 0.01604
3382 9726 0.00809
3382 9932 0.01346
3381 3829 0.00790
3381 4130 0.01376
3381 4499 0.01748
3381 5442 0.01798
3381 6033 0.01027
3381 7576 0.00905
3381 8550 0.00872
3381 8699 0.01664
3381 9088 0.01218
3381 9508 0.01050
3381 9531 0.01306
3380 5041 0.00762
3380 5297 0.01544
3380 5621 0.01638
3380 5931 0.00937
3380 6766 0.01458
3380 8224 0.00490
3380 8230 0.01465
3380 8374 0.01958
3380 8850 0.01779
3380 9574 0.01943
3379 3584 0.01500
3379 4217 0.01594
3379 4533 0.01758
3379 4852 0.01193
3379 6477 0.00796
3379 8008 0.01037
3379 9241 0.01974
3378 3388 0.01387
3378 4287 0.01412
3378 4439 0.01440
3378 6407 0.01508
3378 6456 0.01453
3378 6749 0.01475
3378 8884 0.01156
3378 8944 0.01288
3378 9793 0.00794
3377 3783 0.00771
3377 4324 0.02000
3377 4774 0.01923
3377 5979 0.01852
3377 6159 0.01659
3377 7534 0.00936
3376 3464 0.01173
3376 3699 0.01809
3376 4035 0.01432
3376 4313 0.00875
3376 4527 0.01325
3376 5685 0.01236
3376 6137 0.01461
3376 7359 0.01073
3376 7782 0.00018
3376 8278 0.01897
3376 9232 0.01327
3376 9416 0.01161
3376 9903 0.01395
3375 4320 0.00836
3375 4431 0.01964
3375 5354 0.00668
3375 6328 0.01585
3375 6429 0.01344
3375 7898 0.01607
3375 9558 0.01648
3374 4949 0.00487
3374 6138 0.01581
3374 7573 0.01924
3374 8976 0.01766
3374 9034 0.01251
3374 9455 0.01512
3374 9513 0.00728
3374 9958 0.01027
3373 4918 0.01638
3373 5030 0.00960
3373 6058 0.01264
3373 6995 0.01319
3373 7212 0.01353
3373 7301 0.01892
3373 7338 0.01783
3373 8747 0.00896
3373 8890 0.01049
3372 3382 0.01648
3372 4178 0.01391
3372 4228 0.00504
3372 4433 0.00969
3372 5017 0.01094
3372 5313 0.00644
3372 5439 0.00804
3372 5464 0.01442
3372 5813 0.01463
3372 6616 0.01608
3372 6769 0.01897
3372 6932 0.01444
3372 7092 0.01696
3372 7721 0.01371
3372 8178 0.01117
3372 8684 0.00578
3371 3737 0.00542
3371 4333 0.01525
3371 4866 0.01349
3371 5059 0.00973
3371 5368 0.01237
3371 5930 0.01659
3371 6461 0.00335
3371 7180 0.00888
3371 7519 0.00704
3370 3684 0.01076
3370 9079 0.00844
3370 9791 0.01755
3370 9797 0.00447
3369 3992 0.00952
3369 4328 0.01747
3369 5251 0.01318
3369 5786 0.01319
3369 5892 0.01986
3369 7184 0.01880
3369 7915 0.01258
3369 8124 0.01716
3369 9592 0.01171
3369 9775 0.01006
3368 4210 0.01323
3368 4820 0.01252
3368 4876 0.01484
3368 5645 0.01661
3368 7828 0.01192
3368 8252 0.01688
3368 8739 0.00928
3367 3796 0.01850
3367 4967 0.01539
3367 5598 0.01899
3367 6148 0.01708
3367 6823 0.01544
3367 7398 0.01820
3367 7550 0.00362
3367 8185 0.01864
3367 8377 0.01087
3367 8399 0.00649
3367 8899 0.01782
3367 8962 0.01134
3367 9237 0.01402
3367 9546 0.01474
3367 9617 0.00750
3367 9770 0.01526
3367 9821 0.01265
3366 3596 0.00938
3366 3864 0.01183
3366 3865 0.01215
3366 4186 0.01992
3366 4867 0.01628
3366 6128 0.00978
3366 6910 0.01436
3366 7784 0.00868
3366 7844 0.01147
3366 8604 0.01615
3365 3649 0.01840
3365 4528 0.00493
3365 4671 0.00189
3365 4929 0.01225
3365 6859 0.00939
3365 7582 0.01811
3365 7979 0.01049
3365 8711 0.01585
3365 9432 0.00874
3364 3628 0.01332
3364 4139 0.01747
3364 4147 0.01741
3364 4353 0.00178
3364 6241 0.01076
3364 7099 0.01090
3364 8126 0.01167
3364 9233 0.01124
3363 3949 0.01910
3363 5096 0.01156
3363 7626 0.00377
3362 5089 0.01876
3362 5118 0.01219
3362 5782 0.01220
3362 6942 0.01258
3362 7040 0.01425
3362 7042 0.01614
3362 7318 0.00876
3362 7341 0.00554
3362 7383 0.01934
3362 9353 0.00847
3361 3671 0.00586
3361 4284 0.01704
3361 5716 0.01947
3361 7095 0.00986
3361 7791 0.01954
3361 7850 0.01903
3361 8607 0.01425
3361 8967 0.01185
3361 9448 0.01363
3361 9673 0.01560
3360 4676 0.01638
3360 4723 0.01555
3360 4944 0.00422
3360 5140 0.00909
3360 5203 0.00895
3360 5605 0.01806
3360 6694 0.00251
3360 7514 0.01926
3360 8015 0.00919
3360 8033 0.01287
3360 8542 0.01405
3360 8722 0.01701
3360 8766 0.00998
3360 8925 0.01984
3360 9289 0.00973
3360 9362 0.01510
3360 9790 0.01732
3360 9913 0.01836
3359 4055 0.00756
3359 4558 0.01938
3359 4651 0.01967
3359 5311 0.01481
3359 5410 0.01952
3359 6178 0.01853
3359 6774 0.01016
3359 7176 0.01797
3359 8422 0.00580
3359 9318 0.01844
3358 4939 0.01113
3358 8762 0.01246
3358 9545 0.00773
3358 9944 0.01742
3357 3620 0.01245
3357 5430 0.01938
3357 5828 0.01620
3357 6086 0.01875
3357 6709 0.01964
3357 6947 0.01783
3356 3565 0.01512
3356 5029 0.00560
3356 5274 0.00424
3356 5969 0.00521
3356 6155 0.00985
3356 6347 0.01183
3356 6793 0.01915
3356 8469 0.01547
3356 9283 0.01342
3356 9677 0.01523
3355 4346 0.01766
3355 5516 0.01593
3355 5619 0.00868
3355 6937 0.01437
3355 7507 0.00460
3355 7629 0.00567
3355 9720 0.01502
3354 4034 0.01818
3354 6324 0.00868
3354 6479 0.00911
3354 7371 0.01918
3354 8455 0.00481
3354 8775 0.01919
3354 9492 0.01495
3354 9510 0.01991
3353 3513 0.01582
3353 3895 0.01348
3353 4449 0.00166
3353 6908 0.00446
3353 7442 0.01863
3353 7857 0.01224
3353 7908 0.01553
3353 8329 0.01166
3353 8686 0.01965
3353 8805 0.00617
3353 8987 0.01756
3353 9321 0.01135
3353 9937 0.01360
3352 4808 0.01946
3352 5798 0.01490
3352 6393 0.01475
3352 7774 0.00962
3351 4341 0.01672
3351 5286 0.00217
3351 5596 0.00499
3351 5880 0.00831
3351 7005 0.01528
3351 7508 0.01284
3351 9106 0.00355
3351 9323 0.01985
3350 5180 0.01951
3350 7140 0.01663
3350 7732 0.01506
3349 4134 0.01778
3349 4568 0.00465
3349 5010 0.01836
3349 5194 0.00953
3349 5842 0.01048
3349 6351 0.01594
3349 7260 0.01557
3349 7277 0.01549
3349 7644 0.01220
3349 8730 0.01662
3348 3894 0.01707
3348 4336 0.01525
3348 4398 0.01045
3348 5406 0.01643
3348 5465 0.01646
3348 6830 0.01653
3348 7923 0.01293
3348 8556 0.01675
3348 8785 0.01212
3347 4994 0.00749
3347 6118 0.01708
3347 6850 0.00718
3347 7520 0.01339
3347 7837 0.01133
3347 8221 0.01248
3346 4046 0.00281
3346 4512 0.01334
3346 5756 0.01571
3346 6524 0.01170
3346 8139 0.01140
3346 8165 0.00783
3346 8976 0.01796
3345 6256 0.00809
3345 8073 0.01243
3345 9900 0.01704
3344 3551 0.00578
3344 3806 0.01250
3344 5637 0.01657
3344 5677 0.01320
3344 8011 0.01719
3344 8659 0.01753
3344 9300 0.01774
3343 3989 0.01588
3343 5957 0.01511
3343 7131 0.01691
3343 8273 0.01933
3343 9000 0.01469
3343 9166 0.00985
3343 9278 0.01292
3343 9343 0.01450
3342 3442 0.01861
3342 4841 0.01935
3342 5200 0.01123
3342 5553 0.01576
3341 4370 0.00228
3341 4685 0.01982
3341 5035 0.01573
3341 5560 0.01862
3341 7196 0.00903
3341 7542 0.01932
3341 8727 0.01987
3341 9258 0.01831
3341 9587 0.00986
3341 9690 0.01554
3340 3485 0.01968
3340 6212 0.00634
3340 6862 0.01229
3340 8528 0.01043
3340 9035 0.01718
3340 9619 0.01410
3339 4766 0.00932
3339 4837 0.01231
3339 4942 0.00878
3339 5088 0.01474
3339 5805 0.01167
3339 5816 0.01530
3339 6475 0.01380
3339 8212 0.00506
3339 8719 0.00956
3339 8991 0.01571
3339 9009 0.01611
3339 9066 0.01468
3338 3979 0.01707
3338 4250 0.00879
3338 5124 0.01478
3338 5262 0.01201
3338 5643 0.01248
3338 5824 0.01021
3338 6991 0.01600
3338 8635 0.01883
3337 3338 0.01096
3337 3477 0.01709
3337 4250 0.01357
3337 5124 0.00489
3337 5262 0.00204
3337 5643 0.00861
3337 5824 0.01517
3337 6867 0.01642
3337 6958 0.01086
3337 7063 0.01659
3337 8635 0.01487
3337 9601 0.01600
3337 9646 0.00968
3336 4013 0.01985
3336 4913 0.01949
3336 5177 0.01599
3336 5206 0.01002
3336 6187 0.01657
3336 6621 0.01523
3336 6644 0.01347
3336 7080 0.01638
3336 8473 0.01443
3336 8713 0.01691
3335 3524 0.01445
3335 4395 0.00647
3335 5791 0.00737
3335 6072 0.01821
3335 7305 0.01752
3335 8801 0.01876
3335 9626 0.01689
3335 9641 0.01260
3335 9749 0.01950
3334 4781 0.01942
3334 5508 0.01211
3334 6786 0.01080
3334 7202 0.01619
3334 7247 0.01803
3334 8130 0.01031
3334 8281 0.01037
3334 9077 0.01983
3334 9890 0.01233
3333 9804 0.01633
3333 9828 0.01068
3332 3659 0.01819
3332 3886 0.01369
3332 5257 0.01679
3332 6550 0.01295
3332 6582 0.01716
3332 7060 0.01949
3332 7464 0.01528
3332 7497 0.00943
3332 7556 0.00934
3332 8339 0.01501
3332 9906 0.01854
3331 3648 0.01382
3331 4196 0.01724
3331 4736 0.01270
3331 4790 0.01542
3331 5284 0.01578
3331 6339 0.00542
3331 7489 0.00754
3331 7535 0.01346
3331 9408 0.00533
3331 9886 0.01644
3331 9982 0.01717
3330 3436 0.01618
3330 4230 0.00626
3330 5126 0.01777
3330 6586 0.01104
3330 7173 0.01763
3330 7425 0.01098
3330 7779 0.01742
3330 9216 0.01260
3330 9779 0.01690
3329 5500 0.00565
3329 6486 0.01381
3328 3471 0.01155
3328 3590 0.01483
3328 3870 0.01296
3328 4797 0.01198
3328 5655 0.01496
3328 5763 0.01695
3328 6162 0.00764
3328 9060 0.01800
3327 3364 0.01557
3327 3628 0.00565
3327 4147 0.00468
3327 4353 0.01679
3327 6241 0.01415
3327 7099 0.00509
3327 8126 0.01772
3326 4282 0.01077
3326 4673 0.01244
3326 4903 0.01892
3326 6300 0.01172
3326 7587 0.01170
3326 8099 0.01714
3326 8566 0.00883
3326 8692 0.01595
3326 8729 0.00923
3326 9567 0.01981
3326 9721 0.00446
3325 3497 0.01839
3325 3807 0.00966
3325 3949 0.01952
3325 4497 0.00035
3325 4724 0.01014
3325 4836 0.01306
3325 5096 0.01424
3325 6062 0.00251
3325 7205 0.01100
3325 7376 0.01953
3325 8181 0.00717
3325 9481 0.01916
3324 3461 0.01909
3324 4783 0.00682
3324 5449 0.00393
3324 5467 0.01640
3324 5831 0.01995
3324 6215 0.01585
3324 6360 0.01483
3324 7772 0.01295
3324 9641 0.01884
3323 4087 0.00471
3323 4164 0.01586
3323 4175 0.01426
3323 4991 0.01916
3323 6284 0.00703
3323 6522 0.00916
3323 7847 0.01313
3323 9658 0.01507
3322 4032 0.01762
3322 4073 0.01966
3322 4772 0.01596
3322 4814 0.00445
3322 5480 0.01036
3322 6445 0.01867
3322 6647 0.01576
3322 8120 0.00886
3322 9711 0.00356
3322 9723 0.01938
3321 3397 0.01473
3321 3854 0.01432
3321 3945 0.01553
3321 4710 0.00799
3321 5185 0.00504
3321 6011 0.01747
3321 9870 0.01569
3320 4675 0.01839
3320 6409 0.01590
3320 9209 0.01834
3319 3893 0.01814
3319 4318 0.01686
3319 5198 0.00430
3319 7758 0.01054
3319 7872 0.00313
3319 8521 0.01727
3319 8606 0.01007
3319 8782 0.01380
3319 9379 0.00422
3318 4426 0.01542
3318 6055 0.01090
3318 6234 0.01082
3318 6375 0.01616
3318 6829 0.01073
3318 7361 0.01815
3318 8169 0.00143
3318 8520 0.01649
3318 9484 0.01825
3318 9684 0.01867
3317 3675 0.01186
3317 4630 0.00856
3317 5517 0.01406
3317 5608 0.01635
3317 6090 0.00743
3317 6311 0.01549
3317 8533 0.01703
3316 3540 0.00810
3316 4132 0.01790
3316 4158 0.00708
3316 5487 0.01556
3316 7009 0.00530
3316 7213 0.01919
3316 8667 0.01901
3315 4417 0.01026
3315 4952 0.00647
3315 5975 0.00871
3315 6316 0.00359
3315 7390 0.01243
3315 8405 0.01984
3315 8822 0.01524
3315 9155 0.01707
3314 3486 0.00762
3314 4315 0.00871
3314 4356 0.01311
3314 4465 0.01845
3314 4624 0.01282
3314 4853 0.01641
3314 5574 0.01457
3314 6283 0.00368
3314 6319 0.01606
3314 8097 0.00475
3314 9340 0.00964
3314 9687 0.00865
3314 9765 0.00353
3313 4159 0.01770
3313 5054 0.01453
3313 6299 0.01500
3313 7101 0.01690
3313 9197 0.01858
3313 9249 0.01545
3313 9434 0.00596
3312 3736 0.01894
3312 4506 0.01516
3312 5114 0.01148
3312 5640 0.01672
3312 5868 0.01793
3312 6589 0.01155
3312 6767 0.01394
3312 6820 0.00991
3312 6978 0.01603
3312 7920 0.01675
3312 8293 0.01551
3312 8349 0.00483
3312 9926 0.01045
3311 3748 0.01992
3311 5451 0.01083
3311 7506 0.01729
3311 8741 0.01627
3311 9830 0.00920
3310 3352 0.00781
3310 5798 0.01784
3310 6393 0.01470
3310 7774 0.01379
3310 9935 0.01257
3309 3577 0.01674
3309 4490 0.00406
3309 5455 0.01665
3309 5977 0.01254
3309 8014 0.01157
3309 8018 0.01483
3309 8524 0.01930
3309 9405 0.01697
3308 4584 0.01091
3308 5338 0.01976
3308 5359 0.01463
3308 7416 0.01033
3308 8020 0.01846
3308 9063 0.01775
3308 9393 0.01687
3308 9736 0.01278
3307 3843 0.01635
3307 4970 0.01628
3307 5843 0.01471
3307 6112 0.01897
3307 6989 0.01608
3307 7046 0.01271
3307 7594 0.01807
3307 7738 0.01796
3307 8674 0.01676
3307 9214 0.01413
3307 9846 0.01739
3306 4140 0.01470
3306 4570 0.01675
3306 5084 0.01713
3306 6225 0.01770
3306 6651 0.00770
3306 7537 0.01616
3306 7843 0.01971
3306 8391 0.01711
3306 9288 0.01912
3306 9644 0.00821
3305 3384 0.00677
3305 4681 0.01952
3305 5396 0.01378
3305 5506 0.01347
3305 5704 0.00458
3305 7900 0.01822
3305 8878 0.01381
3305 9988 0.00767
3304 4368 0.01172
3304 5789 0.01530
3304 7777 0.01375
3304 9054 0.01471
3303 3355 0.01129
3303 5516 0.01700
3303 5619 0.01664
3303 6937 0.00319
3303 7507 0.00848
3303 7629 0.01473
3302 3442 0.01899
3302 4023 0.01956
3302 4207 0.00558
3302 4841 0.01790
3302 5754 0.00292
3302 5883 0.01871
3302 6269 0.00965
3302 6423 0.00706
3302 7294 0.00859
3302 8077 0.00239
3302 9409 0.00817
3302 9419 0.01465
3301 4266 0.01645
3301 5140 0.01690
3301 5674 0.01938
3301 7110 0.00738
3301 7739 0.01996
3301 8015 0.01744
3301 8033 0.01989
3301 8122 0.01162
3301 9362 0.01224
3301 9790 0.01830
3300 3307 0.01604
3300 3843 0.01973
3300 5044 0.01504
3300 6989 0.00509
3300 7594 0.01028
3300 7738 0.01642
3300 8488 0.01406
3300 9043 0.01589
3300 9214 0.01634
3299 3784 0.00498
3299 4359 0.00683
3299 4483 0.00758
3299 4670 0.01119
3299 4896 0.00176
3299 5065 0.01392
3299 5490 0.00852
3299 6812 0.01755
3299 7177 0.00853
3299 8830 0.00492
3299 9848 0.01243
3298 4317 0.00466
3298 5375 0.01560
3298 6048 0.01225
3298 7104 0.01915
3298 8306 0.01741
3298 8308 0.01983
3298 9734 0.01793
3297 3961 0.00592
3297 5346 0.01728
3297 5542 0.01684
3297 5857 0.01436
3297 9178 0.01454
3296 3569 0.01004
3296 5963 0.01850
3296 6050 0.01075
3296 8211 0.01765
3296 8324 0.01514
3296 8558 0.01924
3295 3379 0.01916
3295 3584 0.01203
3295 5340 0.01965
3295 6477 0.01175
3295 6883 0.01300
3295 8008 0.01238
3295 9058 0.01465
3294 4725 0.01799
3294 5243 0.01962
3294 5258 0.01859
